timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence,anomaly_score,is_anomaly,normalized_anomaly,risk_level
2026-05-16 08:38:49.712104,user11,10.0.0.6,10.0.0.45,successful_login,chrome.exe,,low,10.0.0.50,99,botnet,80,,88,botnet,83,-0.03444327822449528,0,-1.0412327883997567,low
2026-05-16 08:39:38.712104,user10,10.0.0.5,10.0.0.10,successful_login,winword.exe,,low,10.0.0.10,9,benign,16,,4,benign,27,-0.055972140821011984,0,-1.69205811014582,low
2026-05-16 09:03:01.712104,user7,10.0.0.49,10.0.0.44,failed_login,cmd.exe,,low,10.0.0.34,57,botnet,96,,87,botnet,79,-0.04312533253289419,0,-1.3036944378876747,low
2026-05-16 09:03:05.712104,user16,10.0.0.1,10.0.0.30,failed_login,winword.exe,,low,10.0.0.37,62,bruteforce,80,,88,bruteforce,96,-0.033184913324111776,0,-1.0031919612313696,low
2026-05-16 09:03:59.712104,user4,10.0.0.7,10.0.0.39,malware_detected,svchost.exe,,low,10.0.0.23,68,unknown,54,hash_148,82,botnet,50,-0.028737418107192547,0,-0.8687425683505835,low
2026-05-16 09:08:36.712104,user4,10.0.0.14,10.0.0.37,impossible_travel,svchost.exe,,low,10.0.0.15,43,botnet,68,,64,ransomware,63,-0.029425179000503787,0,-0.8895338295083406,low
2026-05-16 09:09:15.712104,user20,10.0.0.16,10.0.0.16,malware_detected,cmd.exe,,medium,10.0.0.40,39,benign,24,hash_165,48,botnet,60,-0.013508548404729592,0,-0.40836831590224715,low
2026-05-16 09:22:46.712104,user5,10.0.0.7,10.0.0.47,successful_login,powershell.exe,,low,10.0.0.3,88,unknown,86,,80,bruteforce,63,-0.05276895221990058,0,-1.59522455739376,low
2026-05-16 09:38:01.712104,user15,10.0.0.11,10.0.0.13,successful_login,winword.exe,,low,10.0.0.17,81,botnet,72,,17,benign,28,-0.04640170164429269,0,-1.4027402639978659,low
2026-05-16 09:43:20.712104,user4,10.0.0.21,10.0.0.40,successful_login,winword.exe,,medium,10.0.0.19,99,bruteforce,76,,3,benign,16,-0.03869077228293877,0,-1.1696360737478755,low
2026-05-16 09:59:51.712104,user20,10.0.0.4,10.0.0.21,suspicious_powershell,powershell.exe,,low,10.0.0.7,28,benign,17,,36,benign,39,-0.023976258704118902,0,-0.7248109934010061,low
2026-05-16 10:06:42.712104,user2,10.0.0.5,10.0.0.39,successful_login,winword.exe,hash_56,medium,10.0.0.28,78,ransomware,83,,69,bruteforce,85,-0.049833151336565185,0,-1.5064742322935256,low
2026-05-16 10:13:32.712104,user1,10.0.0.20,10.0.0.17,failed_login,cmd.exe,,low,10.0.0.31,60,ransomware,93,,71,botnet,95,-0.05959063102051898,0,-1.8014463807881413,low
2026-05-16 10:20:17.712104,user19,10.0.0.44,10.0.0.7,malware_detected,winword.exe,,medium,10.0.0.4,19,benign,19,,8,benign,1,-0.008886398280520735,0,-0.2686390418516267,low
2026-05-16 10:21:29.712104,user11,10.0.0.43,10.0.0.50,successful_login,cmd.exe,,medium,10.0.0.1,41,ransomware,88,,57,bruteforce,60,-0.04519878922605308,0,-1.3663757854694092,low
2026-05-16 10:22:20.712104,user20,10.0.0.33,10.0.0.35,impossible_travel,cmd.exe,,low,10.0.0.45,57,ransomware,94,,37,benign,42,-0.029865010000243886,0,-0.9028300800945679,low
2026-05-16 10:23:44.712104,user9,10.0.0.10,10.0.0.31,successful_login,chrome.exe,,low,10.0.0.43,26,benign,31,,67,ransomware,88,-0.0528578361226974,0,-1.5979115500008447,low
2026-05-16 10:35:30.712104,user8,10.0.0.24,10.0.0.43,failed_login,chrome.exe,,medium,10.0.0.40,51,phishing,70,,73,botnet,60,-0.05038894432372082,0,-1.5232760558022276,low
2026-05-16 10:35:42.712104,user14,10.0.0.8,10.0.0.45,successful_login,chrome.exe,,low,10.0.0.41,48,botnet,96,,62,phishing,57,-0.06244444497025653,0,-1.8877182111607247,low
2026-05-16 10:44:19.712104,user14,10.0.0.41,10.0.0.3,failed_login,svchost.exe,hash_2,medium,10.0.0.40,26,benign,17,hash_42,20,benign,38,-0.04830133708403722,0,-1.4601669320686628,low
2026-05-16 10:45:01.712104,user18,10.0.0.24,10.0.0.14,lateral_movement,svchost.exe,hash_166,medium,10.0.0.20,70,botnet,90,,66,ransomware,79,-0.011395938165934705,0,-0.34450334244052,low
2026-05-16 10:45:34.712104,user13,10.0.0.35,10.0.0.24,lateral_movement,chrome.exe,,high,10.0.0.1,55,botnet,67,,65,ransomware,88,-0.004910454598507863,0,-0.14844482283566587,low
2026-05-16 10:51:54.712104,user17,10.0.0.10,10.0.0.18,lateral_movement,winword.exe,hash_117,low,10.0.0.10,21,benign,16,,25,benign,34,-0.028079124688091484,0,-0.8488421196218576,low
2026-05-16 10:52:57.712104,user20,10.0.0.14,10.0.0.34,failed_login,powershell.exe,,medium,10.0.0.34,18,benign,32,,94,ransomware,50,-0.04050054581787621,0,-1.224346183856235,low
2026-05-16 11:02:17.712104,user9,10.0.0.39,10.0.0.43,suspicious_powershell,powershell.exe,,low,10.0.0.5,38,benign,46,,19,benign,6,-0.011376143640960124,0,-0.34390494677388234,low
2026-05-16 11:02:21.712104,user1,10.0.0.5,10.0.0.11,malware_detected,winword.exe,hash_161,medium,10.0.0.18,32,benign,14,,36,benign,48,-0.029021906780424322,0,-0.8773427640859187,low
2026-05-16 11:04:04.712104,user20,10.0.0.1,10.0.0.2,successful_login,winword.exe,,medium,10.0.0.31,23,benign,5,,13,benign,12,-0.041059017952522925,0,-1.2412289989649379,low
2026-05-16 11:08:37.712104,user18,10.0.0.37,10.0.0.46,impossible_travel,svchost.exe,,low,10.0.0.23,44,unknown,83,,80,botnet,79,-0.015522694047543917,0,-0.4692566689283915,low
2026-05-16 11:09:11.712104,user10,10.0.0.31,10.0.0.5,successful_login,powershell.exe,hash_136,low,10.0.0.48,9,benign,7,hash_118,75,bruteforce,91,-0.05422549672690563,0,-1.6392564259218447,low
2026-05-16 11:18:38.712104,user2,10.0.0.10,10.0.0.22,successful_login,chrome.exe,hash_133,low,10.0.0.46,27,benign,21,,58,ransomware,55,-0.05455790097191321,0,-1.6493051267641186,low
2026-05-16 11:19:59.712104,user18,10.0.0.6,10.0.0.19,malware_detected,powershell.exe,,low,10.0.0.45,22,benign,30,,34,benign,5,-0.026186980334243826,0,-0.7916419097936735,low
2026-05-16 11:20:32.712104,user12,10.0.0.17,10.0.0.7,failed_login,chrome.exe,,high,10.0.0.40,15,benign,3,,13,benign,46,-0.021281604461861836,0,-0.6433506186901237,low
2026-05-16 11:31:17.712104,user11,10.0.0.12,10.0.0.35,impossible_travel,powershell.exe,,low,10.0.0.16,34,benign,42,hash_16,86,ransomware,57,-0.008689311191714122,0,-0.26268102770157525,low
2026-05-16 11:32:06.712104,user2,10.0.0.36,10.0.0.45,failed_login,winword.exe,,low,10.0.0.16,29,benign,13,,8,benign,23,-0.047035174394571444,0,-1.4218903749091705,low
2026-05-16 11:35:56.712104,user12,10.0.0.5,10.0.0.19,successful_login,winword.exe,hash_53,medium,10.0.0.39,49,botnet,57,,4,benign,3,-0.042630510402697386,0,-1.2887357854902874,low
2026-05-16 11:41:52.712104,user7,10.0.0.3,10.0.0.40,impossible_travel,chrome.exe,,medium,10.0.0.47,89,ransomware,93,,4,benign,49,-0.018093502712322684,0,-0.546973146930946,low
2026-05-16 11:50:40.712104,user15,10.0.0.13,10.0.0.9,malware_detected,winword.exe,,high,10.0.0.19,84,botnet,57,hash_65,86,phishing,51,0.00649154834725979,1,0.19624186009803632,low
2026-05-16 11:52:28.712104,user3,10.0.0.8,10.0.0.17,successful_login,svchost.exe,,medium,10.0.0.24,82,unknown,57,,58,ransomware,65,-0.038955300213191046,0,-1.1776328489860208,low
2026-05-16 11:57:09.712104,user14,10.0.0.9,10.0.0.5,successful_login,chrome.exe,,low,10.0.0.38,65,bruteforce,76,,20,benign,33,-0.06047213146389596,0,-1.8280944587861376,low
2026-05-16 12:04:02.712104,user5,10.0.0.24,10.0.0.18,failed_login,svchost.exe,,low,10.0.0.44,52,unknown,65,,31,benign,25,-0.05041855462357703,0,-1.5241711859023208,low
2026-05-16 12:09:33.712104,user6,10.0.0.39,10.0.0.35,failed_login,cmd.exe,,low,10.0.0.36,57,phishing,96,,41,botnet,68,-0.04874679378341812,0,-1.4736332495946718,low
2026-05-16 12:17:02.712104,user2,10.0.0.50,10.0.0.36,successful_login,svchost.exe,,high,10.0.0.13,73,phishing,87,,29,benign,17,-0.032844787539872244,0,-0.9929098354586109,low
2026-05-16 12:17:25.712104,user16,10.0.0.4,10.0.0.29,successful_login,cmd.exe,,low,10.0.0.19,1,benign,39,,44,bruteforce,97,-0.03367849908465281,0,-1.0181132377258078,low
2026-05-16 12:21:08.712104,user3,10.0.0.27,10.0.0.21,impossible_travel,winword.exe,hash_15,low,10.0.0.45,59,bruteforce,84,,77,ransomware,50,-0.01258246489828091,0,-0.3803724757436638,low
2026-05-16 12:30:39.712104,user2,10.0.0.19,10.0.0.32,failed_login,chrome.exe,,low,10.0.0.43,18,benign,46,hash_87,69,botnet,69,-0.04494872492201407,0,-1.3588162508955888,low
2026-05-16 12:39:03.712104,user20,10.0.0.11,10.0.0.13,successful_login,powershell.exe,,medium,10.0.0.6,100,botnet,78,hash_61,20,benign,27,-0.038261647632838236,0,-1.156663479992921,low
2026-05-16 13:04:09.712104,user17,10.0.0.28,10.0.0.9,failed_login,powershell.exe,hash_15,medium,10.0.0.9,30,benign,1,,40,benign,7,-0.043836266381462596,0,-1.3251862258843876,low
2026-05-16 13:20:28.712104,user14,10.0.0.47,10.0.0.27,successful_login,chrome.exe,hash_109,medium,10.0.0.45,8,benign,10,,2,benign,20,-0.040114394505575246,0,-1.212672689683273,low
2026-05-16 13:32:47.712104,user12,10.0.0.41,10.0.0.5,successful_login,svchost.exe,hash_3,low,10.0.0.41,98,ransomware,67,,56,phishing,58,-0.04228245863200747,0,-1.2782140542735068,low
2026-05-16 13:39:15.712104,user14,10.0.0.37,10.0.0.21,impossible_travel,chrome.exe,,low,10.0.0.8,14,benign,13,,89,phishing,69,-0.023253747936943736,0,-0.7029692309575105,low
2026-05-16 13:40:03.712104,user11,10.0.0.19,10.0.0.43,failed_login,powershell.exe,hash_161,low,10.0.0.21,86,unknown,90,,98,ransomware,94,-0.03357226760552795,0,-1.0149018215968302,low
2026-05-16 13:55:51.712104,user13,10.0.0.39,10.0.0.5,impossible_travel,chrome.exe,hash_25,high,10.0.0.28,20,benign,27,,84,phishing,98,0.004064832529920237,1,0.1228813611155303,low
2026-05-16 14:01:13.712104,user18,10.0.0.21,10.0.0.42,failed_login,cmd.exe,hash_77,low,10.0.0.41,66,unknown,63,,88,botnet,74,-0.03326114998981883,0,-1.0054966232758784,low
2026-05-16 14:09:28.712104,user1,10.0.0.30,10.0.0.19,privilege_escalation,winword.exe,,medium,10.0.0.35,51,unknown,99,,93,phishing,61,-0.029159764588990778,0,-0.8815102556202827,low
2026-05-16 14:11:34.712104,user9,10.0.0.15,10.0.0.1,impossible_travel,powershell.exe,,medium,10.0.0.29,33,benign,49,hash_74,24,benign,21,-0.008756690925139143,0,-0.26471794147205,low
2026-05-16 14:17:18.712104,user8,10.0.0.3,10.0.0.6,successful_login,cmd.exe,hash_42,medium,10.0.0.45,52,ransomware,87,,5,benign,46,-0.040580606406586506,0,-1.2267664444795243,low
2026-05-16 14:27:41.712104,user5,10.0.0.27,10.0.0.1,impossible_travel,winword.exe,,low,10.0.0.20,79,unknown,77,,96,bruteforce,72,-0.005605203781561707,0,-0.16944734252599966,low
2026-05-16 14:40:01.712104,user16,10.0.0.5,10.0.0.17,privilege_escalation,powershell.exe,hash_17,medium,10.0.0.7,42,botnet,77,,52,bruteforce,86,-0.01612571223495529,0,-0.48748612736268127,low
2026-05-16 14:42:52.712104,user17,10.0.0.27,10.0.0.35,failed_login,winword.exe,,high,10.0.0.30,75,phishing,66,,17,benign,3,-0.018227669321679574,0,-0.5510290521749325,low
2026-05-16 14:49:14.712104,user12,10.0.0.31,10.0.0.33,failed_login,winword.exe,,low,10.0.0.4,77,unknown,87,,13,benign,38,-0.04293090968353347,0,-1.297816964662013,low
2026-05-16 14:57:10.712104,user6,10.0.0.38,10.0.0.38,failed_login,chrome.exe,,critical,10.0.0.11,44,unknown,61,,10,benign,44,-0.015179163349293867,0,-0.4588716113706173,low
2026-05-16 15:03:29.712104,user8,10.0.0.37,10.0.0.6,failed_login,svchost.exe,,high,10.0.0.50,8,benign,12,,45,ransomware,100,-0.024358598592574,0,-0.7363692668492468,low
2026-05-16 15:09:51.712104,user7,10.0.0.7,10.0.0.9,successful_login,svchost.exe,,low,10.0.0.46,69,phishing,56,,90,bruteforce,79,-0.054733508620425086,0,-1.654613809646525,low
2026-05-16 15:15:51.712104,user1,10.0.0.5,10.0.0.17,failed_login,chrome.exe,hash_187,medium,10.0.0.36,86,phishing,78,,89,botnet,90,-0.03927536102954726,0,-1.1873084035049597,low
2026-05-16 15:16:46.712104,user9,10.0.0.11,10.0.0.14,successful_login,cmd.exe,,low,10.0.0.14,100,botnet,85,,16,benign,35,-0.03429699031895489,0,-1.0368104519774746,low
2026-05-16 15:29:26.712104,user10,10.0.0.48,10.0.0.30,successful_login,cmd.exe,,medium,10.0.0.49,75,botnet,67,,89,botnet,86,-0.0428205081299583,0,-1.2944794856705102,low
2026-05-16 15:30:08.712104,user13,10.0.0.11,10.0.0.37,malware_detected,cmd.exe,,medium,10.0.0.27,83,phishing,50,hash_154,3,benign,4,0.00551533306602725,1,0.16673051821207957,low
2026-05-16 15:40:22.712104,user11,10.0.0.14,10.0.0.46,privilege_escalation,chrome.exe,,low,10.0.0.35,97,phishing,61,,71,phishing,57,-0.014023125043342355,0,-0.42392415425119667,low
2026-05-16 15:41:47.712104,user14,10.0.0.1,10.0.0.27,failed_login,chrome.exe,hash_140,low,10.0.0.21,93,phishing,54,,50,ransomware,59,-0.04606002651494728,0,-1.3924113009608297,low
2026-05-16 15:46:08.712104,user1,10.0.0.9,10.0.0.46,failed_login,cmd.exe,,low,10.0.0.21,76,botnet,86,,85,botnet,73,-0.05534797677562803,0,-1.673189404758427,low
2026-05-16 15:56:01.712104,user1,10.0.0.6,10.0.0.26,successful_login,cmd.exe,hash_98,high,10.0.0.6,59,bruteforce,98,,77,ransomware,75,-0.03422613082557563,0,-1.0346683438019697,low
2026-05-16 16:06:02.712104,user1,10.0.0.34,10.0.0.48,suspicious_powershell,svchost.exe,,medium,10.0.0.20,74,phishing,51,,54,unknown,60,-0.029582987480571366,0,-0.8943044370754518,low
2026-05-16 16:19:56.712104,user13,10.0.0.46,10.0.0.48,failed_login,chrome.exe,hash_92,medium,10.0.0.3,71,unknown,55,,25,benign,29,-0.04132636738053336,0,-1.2493110691032676,low
2026-05-16 16:22:50.712104,user11,10.0.0.37,10.0.0.31,successful_login,chrome.exe,hash_56,low,10.0.0.5,51,unknown,56,,87,bruteforce,91,-0.0424063420002917,0,-1.2819590934115992,low
2026-05-16 16:27:27.712104,user14,10.0.0.1,10.0.0.31,failed_login,svchost.exe,,medium,10.0.0.44,5,benign,5,,51,botnet,93,-0.044297404938273055,0,-1.3391266116460694,low
2026-05-16 16:30:13.712104,user11,10.0.0.13,10.0.0.36,failed_login,cmd.exe,hash_16,high,10.0.0.30,72,unknown,53,,26,benign,38,-0.01644461438827516,0,-0.4971266550779492,low
2026-05-16 16:32:01.712104,user13,10.0.0.20,10.0.0.40,failed_login,svchost.exe,,low,10.0.0.6,64,phishing,54,,61,botnet,63,-0.04533191744856896,0,-1.3704002999027167,low
2026-05-16 16:46:20.712104,user1,10.0.0.40,10.0.0.21,lateral_movement,winword.exe,,low,10.0.0.17,79,botnet,50,,12,benign,30,-0.027354896097839698,0,-0.8269484267639461,low
2026-05-16 16:56:02.712104,user11,10.0.0.38,10.0.0.40,malware_detected,winword.exe,,medium,10.0.0.29,54,unknown,57,,66,unknown,51,-0.018797711855700894,0,-0.5682616446516662,low
2026-05-16 16:59:12.712104,user17,10.0.0.42,10.0.0.17,lateral_movement,svchost.exe,,low,10.0.0.1,54,phishing,66,,81,ransomware,81,-0.031696327544467606,0,-0.9581914734145965,low
2026-05-16 17:15:52.712104,user1,10.0.0.18,10.0.0.32,malware_detected,powershell.exe,,medium,10.0.0.5,23,benign,42,,14,benign,29,-0.026520871922773193,0,-0.8017355735698587,low
2026-05-16 17:25:38.712104,user4,10.0.0.30,10.0.0.33,suspicious_powershell,winword.exe,,high,10.0.0.12,77,phishing,78,,16,benign,47,-0.001583803747420398,0,-0.047878961504649015,low
2026-05-16 17:26:38.712104,user13,10.0.0.38,10.0.0.3,malware_detected,powershell.exe,,medium,10.0.0.35,39,benign,14,,96,unknown,58,-0.0036892424454630923,0,-0.11152713668934058,low
2026-05-16 17:29:59.712104,user2,10.0.0.18,10.0.0.48,successful_login,svchost.exe,hash_87,low,10.0.0.48,88,unknown,97,,10,benign,48,-0.057149188469117485,0,-1.727640687295653,low
2026-05-16 17:50:14.712104,user20,10.0.0.31,10.0.0.11,lateral_movement,cmd.exe,,low,10.0.0.23,100,phishing,100,,34,benign,12,-0.0178029336608993,0,-0.538189139158391,low
2026-05-16 17:52:02.712104,user11,10.0.0.15,10.0.0.49,failed_login,cmd.exe,hash_157,low,10.0.0.42,75,botnet,58,,87,botnet,82,-0.03470706367841708,0,-1.0492071183092413,low
2026-05-16 17:52:42.712104,user1,10.0.0.9,10.0.0.47,successful_login,winword.exe,,medium,10.0.0.32,71,ransomware,96,,2,benign,0,-0.05025650152750716,0,-1.5192722620545425,low
2026-05-16 17:55:36.712104,user4,10.0.0.21,10.0.0.49,failed_login,chrome.exe,,low,10.0.0.30,32,benign,13,,55,botnet,65,-0.042514202828113024,0,-1.2852197653424038,low
2026-05-16 17:55:53.712104,user6,10.0.0.23,10.0.0.27,successful_login,winword.exe,,low,10.0.0.21,23,benign,34,hash_83,25,benign,32,-0.05392524089902456,0,-1.630179583384959,low
2026-05-16 18:02:37.712104,user20,10.0.0.10,10.0.0.39,failed_login,winword.exe,,low,10.0.0.42,92,unknown,56,,47,bruteforce,90,-0.04150709200096209,0,-1.254774439901918,low
2026-05-16 18:04:03.712104,user10,10.0.0.10,10.0.0.29,impossible_travel,powershell.exe,,high,10.0.0.49,80,ransomware,95,hash_114,33,benign,30,-0.01410247668637371,0,-0.426322983189578,low
2026-05-16 18:09:21.712104,user17,10.0.0.11,10.0.0.11,successful_login,svchost.exe,hash_49,low,10.0.0.11,27,benign,23,,59,ransomware,53,-0.07012782971596537,0,-2.119989717693254,low
2026-05-16 18:10:24.712104,user6,10.0.0.40,10.0.0.46,failed_login,svchost.exe,hash_165,medium,10.0.0.7,22,benign,28,,66,bruteforce,71,-0.03738478348890084,0,-1.130155559007909,low
2026-05-16 18:10:49.712104,user3,10.0.0.38,10.0.0.42,failed_login,winword.exe,,medium,10.0.0.25,89,botnet,52,hash_6,65,phishing,57,-0.030004071560474743,0,-0.9070339614781762,low
2026-05-16 18:16:32.712104,user1,10.0.0.48,10.0.0.38,suspicious_powershell,svchost.exe,hash_144,low,10.0.0.12,60,bruteforce,79,hash_164,17,benign,31,-0.04108247665804976,0,-1.2419381641381466,low
2026-05-16 18:19:42.712104,user6,10.0.0.30,10.0.0.43,impossible_travel,chrome.exe,,low,10.0.0.5,68,botnet,83,,15,benign,41,-0.02773954226426728,0,-0.8385764198314537,low
2026-05-16 18:25:55.712104,user6,10.0.0.6,10.0.0.29,suspicious_powershell,powershell.exe,,low,10.0.0.19,18,benign,33,,50,unknown,75,-0.01689513861292935,0,-0.5107461657302398,low
2026-05-16 18:31:18.712104,user8,10.0.0.4,10.0.0.5,successful_login,chrome.exe,,low,10.0.0.25,98,bruteforce,84,,5,benign,9,-0.0608720473847294,0,-1.8401840620655001,low
2026-05-16 18:31:51.712104,user15,10.0.0.6,10.0.0.2,failed_login,cmd.exe,hash_61,high,10.0.0.39,59,unknown,89,,26,benign,23,-0.026208055271376596,0,-0.7922790127840764,low
2026-05-16 18:38:11.712104,user11,10.0.0.22,10.0.0.45,failed_login,powershell.exe,,high,10.0.0.14,17,benign,7,,96,botnet,54,-0.01557985568725695,0,-0.470984686021305,low
2026-05-16 18:40:55.712104,user18,10.0.0.37,10.0.0.32,successful_login,svchost.exe,hash_81,medium,10.0.0.34,0,benign,2,,6,benign,22,-0.035414006042218615,0,-1.0705782422743084,low
2026-05-16 18:51:59.712104,user8,10.0.0.15,10.0.0.41,lateral_movement,powershell.exe,,critical,10.0.0.43,37,benign,3,,35,benign,48,-0.002886056887094146,0,-0.0872465460587962,low
2026-05-16 19:05:30.712104,user15,10.0.0.13,10.0.0.25,failed_login,winword.exe,,low,10.0.0.35,53,ransomware,78,,11,benign,3,-0.040381638388079344,0,-1.22075156914268,low
2026-05-16 19:07:46.712104,user4,10.0.0.32,10.0.0.44,lateral_movement,powershell.exe,,high,10.0.0.18,74,phishing,86,,9,benign,44,0.0056004781641192936,1,0.16930448539740686,low
2026-05-16 19:10:51.712104,user1,10.0.0.2,10.0.0.29,impossible_travel,cmd.exe,,high,10.0.0.48,2,benign,38,,83,phishing,92,0.0027155818705011936,1,0.08209302450017354,low
2026-05-16 19:12:22.712104,user18,10.0.0.28,10.0.0.3,successful_login,cmd.exe,,critical,10.0.0.31,63,unknown,68,,21,benign,49,-0.007788943641098667,0,-0.23546259021134627,low
2026-05-16 19:12:48.712104,user11,10.0.0.6,10.0.0.39,successful_login,winword.exe,,medium,10.0.0.47,10,benign,3,hash_106,95,botnet,98,-0.0314317079199784,0,-0.9501919262264245,low
2026-05-16 19:14:44.712104,user20,10.0.0.13,10.0.0.43,malware_detected,winword.exe,,medium,10.0.0.14,70,botnet,55,,14,benign,49,-0.012699977153511288,0,-0.38392491382424265,low
2026-05-16 19:24:00.712104,user9,10.0.0.18,10.0.0.47,successful_login,chrome.exe,,medium,10.0.0.27,17,benign,19,hash_186,71,botnet,68,-0.033327384048480346,0,-1.0074989028828794,low
2026-05-16 19:33:20.712104,user9,10.0.0.12,10.0.0.20,successful_login,svchost.exe,,high,10.0.0.46,12,benign,4,,99,bruteforce,82,-0.017708074820385222,0,-0.5353215220178541,low
2026-05-16 19:41:41.712104,user20,10.0.0.32,10.0.0.7,malware_detected,cmd.exe,,low,10.0.0.36,24,benign,27,hash_16,74,phishing,99,-0.028747026381602925,0,-0.8690330299695624,low
2026-05-16 19:41:51.712104,user13,10.0.0.20,10.0.0.20,failed_login,chrome.exe,,medium,10.0.0.35,16,benign,36,hash_133,35,benign,50,-0.040188765386956815,0,-1.214920948391168,low
2026-05-16 19:48:20.712104,user11,10.0.0.19,10.0.0.48,successful_login,powershell.exe,,medium,10.0.0.7,45,ransomware,93,hash_57,91,botnet,71,-0.03468303854640559,0,-1.048480829858039,low
2026-05-16 19:57:15.712104,user13,10.0.0.26,10.0.0.49,failed_login,cmd.exe,,medium,10.0.0.16,89,bruteforce,55,hash_76,26,benign,19,-0.030001774858083696,0,-0.9069645313322079,low
2026-05-16 20:16:59.712104,user17,10.0.0.12,10.0.0.25,failed_login,winword.exe,hash_29,critical,10.0.0.40,22,benign,50,,75,ransomware,98,-0.01754200345580942,0,-0.5303011244562875,low
2026-05-16 20:18:09.712104,user14,10.0.0.30,10.0.0.23,successful_login,svchost.exe,,low,10.0.0.37,41,ransomware,90,,13,benign,47,-0.06857860754756778,0,-2.0731561698602796,low
2026-05-16 20:20:18.712104,user16,10.0.0.50,10.0.0.1,malware_detected,cmd.exe,,medium,10.0.0.14,65,phishing,79,,94,ransomware,55,0.0007527674162272624,1,0.022756431914119243,low
2026-05-16 20:34:49.712104,user9,10.0.0.29,10.0.0.45,successful_login,winword.exe,,high,10.0.0.6,71,bruteforce,86,,7,benign,34,-0.02672800043171697,0,-0.8079971434912501,low
