timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence
2026-05-16 12:21:08.712104,user3,10.0.0.27,10.0.0.21,impossible_travel,winword.exe,hash_15,low,10.0.0.45,59,bruteforce,84,,77,ransomware,50
2026-05-16 12:30:39.712104,user2,10.0.0.19,10.0.0.32,failed_login,chrome.exe,,low,10.0.0.43,18,benign,46,hash_87,69,botnet,69
2026-05-16 12:39:03.712104,user20,10.0.0.11,10.0.0.13,successful_login,powershell.exe,,medium,10.0.0.6,100,botnet,78,hash_61,20,benign,27
2026-05-16 13:04:09.712104,user17,10.0.0.28,10.0.0.9,failed_login,powershell.exe,hash_15,medium,10.0.0.9,30,benign,1,,40,benign,7
2026-05-16 13:20:28.712104,user14,10.0.0.47,10.0.0.27,successful_login,chrome.exe,hash_109,medium,10.0.0.45,8,benign,10,,2,benign,20
2026-05-16 13:32:47.712104,user12,10.0.0.41,10.0.0.5,successful_login,svchost.exe,hash_3,low,10.0.0.41,98,ransomware,67,,56,phishing,58
2026-05-16 13:39:15.712104,user14,10.0.0.37,10.0.0.21,impossible_travel,chrome.exe,,low,10.0.0.8,14,benign,13,,89,phishing,69
2026-05-16 13:40:03.712104,user11,10.0.0.19,10.0.0.43,failed_login,powershell.exe,hash_161,low,10.0.0.21,86,unknown,90,,98,ransomware,94
2026-05-16 13:55:51.712104,user13,10.0.0.39,10.0.0.5,impossible_travel,chrome.exe,hash_25,high,10.0.0.28,20,benign,27,,84,phishing,98
2026-05-16 14:01:13.712104,user18,10.0.0.21,10.0.0.42,failed_login,cmd.exe,hash_77,low,10.0.0.41,66,unknown,63,,88,botnet,74
2026-05-16 14:09:28.712104,user1,10.0.0.30,10.0.0.19,privilege_escalation,winword.exe,,medium,10.0.0.35,51,unknown,99,,93,phishing,61
2026-05-16 14:11:34.712104,user9,10.0.0.15,10.0.0.1,impossible_travel,powershell.exe,,medium,10.0.0.29,33,benign,49,hash_74,24,benign,21
2026-05-16 14:17:18.712104,user8,10.0.0.3,10.0.0.6,successful_login,cmd.exe,hash_42,medium,10.0.0.45,52,ransomware,87,,5,benign,46
2026-05-16 14:27:41.712104,user5,10.0.0.27,10.0.0.1,impossible_travel,winword.exe,,low,10.0.0.20,79,unknown,77,,96,bruteforce,72
2026-05-16 14:40:01.712104,user16,10.0.0.5,10.0.0.17,privilege_escalation,powershell.exe,hash_17,medium,10.0.0.7,42,botnet,77,,52,bruteforce,86
2026-05-16 14:42:52.712104,user17,10.0.0.27,10.0.0.35,failed_login,winword.exe,,high,10.0.0.30,75,phishing,66,,17,benign,3
2026-05-16 14:49:14.712104,user12,10.0.0.31,10.0.0.33,failed_login,winword.exe,,low,10.0.0.4,77,unknown,87,,13,benign,38
2026-05-16 14:57:10.712104,user6,10.0.0.38,10.0.0.38,failed_login,chrome.exe,,critical,10.0.0.11,44,unknown,61,,10,benign,44
2026-05-16 15:03:29.712104,user8,10.0.0.37,10.0.0.6,failed_login,svchost.exe,,high,10.0.0.50,8,benign,12,,45,ransomware,100
2026-05-16 15:09:51.712104,user7,10.0.0.7,10.0.0.9,successful_login,svchost.exe,,low,10.0.0.46,69,phishing,56,,90,bruteforce,79
2026-05-16 15:15:51.712104,user1,10.0.0.5,10.0.0.17,failed_login,chrome.exe,hash_187,medium,10.0.0.36,86,phishing,78,,89,botnet,90
2026-05-16 15:16:46.712104,user9,10.0.0.11,10.0.0.14,successful_login,cmd.exe,,low,10.0.0.14,100,botnet,85,,16,benign,35
2026-05-16 15:29:26.712104,user10,10.0.0.48,10.0.0.30,successful_login,cmd.exe,,medium,10.0.0.49,75,botnet,67,,89,botnet,86
2026-05-16 15:30:08.712104,user13,10.0.0.11,10.0.0.37,malware_detected,cmd.exe,,medium,10.0.0.27,83,phishing,50,hash_154,3,benign,4
2026-05-16 15:40:22.712104,user11,10.0.0.14,10.0.0.46,privilege_escalation,chrome.exe,,low,10.0.0.35,97,phishing,61,,71,phishing,57
2026-05-16 15:41:47.712104,user14,10.0.0.1,10.0.0.27,failed_login,chrome.exe,hash_140,low,10.0.0.21,93,phishing,54,,50,ransomware,59
2026-05-16 15:46:08.712104,user1,10.0.0.9,10.0.0.46,failed_login,cmd.exe,,low,10.0.0.21,76,botnet,86,,85,botnet,73
2026-05-16 15:56:01.712104,user1,10.0.0.6,10.0.0.26,successful_login,cmd.exe,hash_98,high,10.0.0.6,59,bruteforce,98,,77,ransomware,75
2026-05-16 16:06:02.712104,user1,10.0.0.34,10.0.0.48,suspicious_powershell,svchost.exe,,medium,10.0.0.20,74,phishing,51,,54,unknown,60
2026-05-16 16:19:56.712104,user13,10.0.0.46,10.0.0.48,failed_login,chrome.exe,hash_92,medium,10.0.0.3,71,unknown,55,,25,benign,29
2026-05-16 16:22:50.712104,user11,10.0.0.37,10.0.0.31,successful_login,chrome.exe,hash_56,low,10.0.0.5,51,unknown,56,,87,bruteforce,91
2026-05-16 16:27:27.712104,user14,10.0.0.1,10.0.0.31,failed_login,svchost.exe,,medium,10.0.0.44,5,benign,5,,51,botnet,93
2026-05-16 16:30:13.712104,user11,10.0.0.13,10.0.0.36,failed_login,cmd.exe,hash_16,high,10.0.0.30,72,unknown,53,,26,benign,38
2026-05-16 16:32:01.712104,user13,10.0.0.20,10.0.0.40,failed_login,svchost.exe,,low,10.0.0.6,64,phishing,54,,61,botnet,63
2026-05-16 16:46:20.712104,user1,10.0.0.40,10.0.0.21,lateral_movement,winword.exe,,low,10.0.0.17,79,botnet,50,,12,benign,30
2026-05-16 16:56:02.712104,user11,10.0.0.38,10.0.0.40,malware_detected,winword.exe,,medium,10.0.0.29,54,unknown,57,,66,unknown,51
2026-05-16 16:59:12.712104,user17,10.0.0.42,10.0.0.17,lateral_movement,svchost.exe,,low,10.0.0.1,54,phishing,66,,81,ransomware,81
2026-05-16 17:15:52.712104,user1,10.0.0.18,10.0.0.32,malware_detected,powershell.exe,,medium,10.0.0.5,23,benign,42,,14,benign,29
2026-05-16 17:25:38.712104,user4,10.0.0.30,10.0.0.33,suspicious_powershell,winword.exe,,high,10.0.0.12,77,phishing,78,,16,benign,47
2026-05-16 17:26:38.712104,user13,10.0.0.38,10.0.0.3,malware_detected,powershell.exe,,medium,10.0.0.35,39,benign,14,,96,unknown,58
2026-05-16 17:29:59.712104,user2,10.0.0.18,10.0.0.48,successful_login,svchost.exe,hash_87,low,10.0.0.48,88,unknown,97,,10,benign,48
2026-05-16 17:50:14.712104,user20,10.0.0.31,10.0.0.11,lateral_movement,cmd.exe,,low,10.0.0.23,100,phishing,100,,34,benign,12
2026-05-16 17:52:02.712104,user11,10.0.0.15,10.0.0.49,failed_login,cmd.exe,hash_157,low,10.0.0.42,75,botnet,58,,87,botnet,82
2026-05-16 17:52:42.712104,user1,10.0.0.9,10.0.0.47,successful_login,winword.exe,,medium,10.0.0.32,71,ransomware,96,,2,benign,0
2026-05-16 17:55:36.712104,user4,10.0.0.21,10.0.0.49,failed_login,chrome.exe,,low,10.0.0.30,32,benign,13,,55,botnet,65
2026-05-16 17:55:53.712104,user6,10.0.0.23,10.0.0.27,successful_login,winword.exe,,low,10.0.0.21,23,benign,34,hash_83,25,benign,32
2026-05-16 18:02:37.712104,user20,10.0.0.10,10.0.0.39,failed_login,winword.exe,,low,10.0.0.42,92,unknown,56,,47,bruteforce,90
2026-05-16 18:04:03.712104,user10,10.0.0.10,10.0.0.29,impossible_travel,powershell.exe,,high,10.0.0.49,80,ransomware,95,hash_114,33,benign,30
2026-05-16 18:09:21.712104,user17,10.0.0.11,10.0.0.11,successful_login,svchost.exe,hash_49,low,10.0.0.11,27,benign,23,,59,ransomware,53
2026-05-16 18:10:24.712104,user6,10.0.0.40,10.0.0.46,failed_login,svchost.exe,hash_165,medium,10.0.0.7,22,benign,28,,66,bruteforce,71
2026-05-16 18:10:49.712104,user3,10.0.0.38,10.0.0.42,failed_login,winword.exe,,medium,10.0.0.25,89,botnet,52,hash_6,65,phishing,57
2026-05-16 18:16:32.712104,user1,10.0.0.48,10.0.0.38,suspicious_powershell,svchost.exe,hash_144,low,10.0.0.12,60,bruteforce,79,hash_164,17,benign,31
2026-05-16 18:19:42.712104,user6,10.0.0.30,10.0.0.43,impossible_travel,chrome.exe,,low,10.0.0.5,68,botnet,83,,15,benign,41
2026-05-16 18:25:55.712104,user6,10.0.0.6,10.0.0.29,suspicious_powershell,powershell.exe,,low,10.0.0.19,18,benign,33,,50,unknown,75
2026-05-16 18:31:18.712104,user8,10.0.0.4,10.0.0.5,successful_login,chrome.exe,,low,10.0.0.25,98,bruteforce,84,,5,benign,9
2026-05-16 18:31:51.712104,user15,10.0.0.6,10.0.0.2,failed_login,cmd.exe,hash_61,high,10.0.0.39,59,unknown,89,,26,benign,23
2026-05-16 18:38:11.712104,user11,10.0.0.22,10.0.0.45,failed_login,powershell.exe,,high,10.0.0.14,17,benign,7,,96,botnet,54
2026-05-16 18:40:55.712104,user18,10.0.0.37,10.0.0.32,successful_login,svchost.exe,hash_81,medium,10.0.0.34,0,benign,2,,6,benign,22
2026-05-16 18:51:59.712104,user8,10.0.0.15,10.0.0.41,lateral_movement,powershell.exe,,critical,10.0.0.43,37,benign,3,,35,benign,48
2026-05-16 19:05:30.712104,user15,10.0.0.13,10.0.0.25,failed_login,winword.exe,,low,10.0.0.35,53,ransomware,78,,11,benign,3
2026-05-16 19:07:46.712104,user4,10.0.0.32,10.0.0.44,lateral_movement,powershell.exe,,high,10.0.0.18,74,phishing,86,,9,benign,44
2026-05-16 19:10:51.712104,user1,10.0.0.2,10.0.0.29,impossible_travel,cmd.exe,,high,10.0.0.48,2,benign,38,,83,phishing,92
2026-05-16 19:12:22.712104,user18,10.0.0.28,10.0.0.3,successful_login,cmd.exe,,critical,10.0.0.31,63,unknown,68,,21,benign,49
2026-05-16 19:12:48.712104,user11,10.0.0.6,10.0.0.39,successful_login,winword.exe,,medium,10.0.0.47,10,benign,3,hash_106,95,botnet,98
2026-05-16 19:14:44.712104,user20,10.0.0.13,10.0.0.43,malware_detected,winword.exe,,medium,10.0.0.14,70,botnet,55,,14,benign,49
2026-05-16 19:24:00.712104,user9,10.0.0.18,10.0.0.47,successful_login,chrome.exe,,medium,10.0.0.27,17,benign,19,hash_186,71,botnet,68
2026-05-16 19:33:20.712104,user9,10.0.0.12,10.0.0.20,successful_login,svchost.exe,,high,10.0.0.46,12,benign,4,,99,bruteforce,82
2026-05-16 19:41:41.712104,user20,10.0.0.32,10.0.0.7,malware_detected,cmd.exe,,low,10.0.0.36,24,benign,27,hash_16,74,phishing,99
2026-05-16 19:41:51.712104,user13,10.0.0.20,10.0.0.20,failed_login,chrome.exe,,medium,10.0.0.35,16,benign,36,hash_133,35,benign,50
2026-05-16 19:48:20.712104,user11,10.0.0.19,10.0.0.48,successful_login,powershell.exe,,medium,10.0.0.7,45,ransomware,93,hash_57,91,botnet,71
2026-05-16 19:57:15.712104,user13,10.0.0.26,10.0.0.49,failed_login,cmd.exe,,medium,10.0.0.16,89,bruteforce,55,hash_76,26,benign,19
2026-05-16 20:16:59.712104,user17,10.0.0.12,10.0.0.25,failed_login,winword.exe,hash_29,critical,10.0.0.40,22,benign,50,,75,ransomware,98
2026-05-16 20:18:09.712104,user14,10.0.0.30,10.0.0.23,successful_login,svchost.exe,,low,10.0.0.37,41,ransomware,90,,13,benign,47
2026-05-16 20:20:18.712104,user16,10.0.0.50,10.0.0.1,malware_detected,cmd.exe,,medium,10.0.0.14,65,phishing,79,,94,ransomware,55
2026-05-16 20:34:49.712104,user9,10.0.0.29,10.0.0.45,successful_login,winword.exe,,high,10.0.0.6,71,bruteforce,86,,7,benign,34
2026-05-16 20:42:49.712104,user17,10.0.0.3,10.0.0.8,successful_login,winword.exe,hash_50,low,10.0.0.4,91,phishing,63,,23,benign,0
2026-05-16 20:45:10.712104,user19,10.0.0.32,10.0.0.4,failed_login,chrome.exe,hash_162,high,10.0.0.28,26,benign,39,,70,ransomware,90
2026-05-16 20:48:30.712104,user15,10.0.0.30,10.0.0.44,malware_detected,svchost.exe,hash_151,low,10.0.0.14,14,benign,25,hash_13,76,bruteforce,84
2026-05-16 20:51:54.712104,user16,10.0.0.24,10.0.0.3,successful_login,cmd.exe,,low,10.0.0.34,49,phishing,69,,0,benign,15
2026-05-16 20:53:32.712104,user11,10.0.0.34,10.0.0.37,failed_login,svchost.exe,hash_85,critical,10.0.0.16,48,ransomware,73,,50,phishing,53
2026-05-16 20:54:05.712104,user18,10.0.0.18,10.0.0.45,successful_login,cmd.exe,,low,10.0.0.1,86,botnet,93,,50,botnet,63
2026-05-16 21:03:33.712104,user9,10.0.0.30,10.0.0.24,impossible_travel,winword.exe,,high,10.0.0.7,33,benign,41,,58,botnet,66
2026-05-16 21:23:35.712104,user17,10.0.0.4,10.0.0.32,failed_login,winword.exe,,medium,10.0.0.9,89,phishing,69,,33,benign,24
2026-05-16 21:40:15.712104,user3,10.0.0.27,10.0.0.11,privilege_escalation,winword.exe,hash_116,medium,10.0.0.28,0,benign,41,,94,bruteforce,71
2026-05-16 21:49:33.712104,user11,10.0.0.39,10.0.0.17,suspicious_powershell,svchost.exe,,low,10.0.0.42,19,benign,37,,42,phishing,61
2026-05-16 22:09:19.712104,user5,10.0.0.22,10.0.0.4,successful_login,powershell.exe,,low,10.0.0.33,52,ransomware,71,,20,benign,41
2026-05-16 22:23:01.712104,user13,10.0.0.1,10.0.0.24,malware_detected,powershell.exe,,medium,10.0.0.5,4,benign,43,,29,benign,25
2026-05-16 22:32:12.712104,user8,10.0.0.23,10.0.0.44,failed_login,cmd.exe,hash_194,low,10.0.0.28,40,benign,35,,69,bruteforce,59
2026-05-16 22:35:47.712104,user20,10.0.0.37,10.0.0.46,failed_login,winword.exe,,medium,10.0.0.14,42,bruteforce,52,,54,bruteforce,93
2026-05-16 22:37:06.712104,user6,10.0.0.5,10.0.0.33,successful_login,cmd.exe,,medium,10.0.0.9,17,benign,33,hash_121,87,ransomware,99
2026-05-16 22:38:41.712104,user9,10.0.0.46,10.0.0.21,failed_login,chrome.exe,,medium,10.0.0.29,39,benign,16,hash_191,88,botnet,96
2026-05-16 22:45:13.712104,user16,10.0.0.33,10.0.0.44,impossible_travel,chrome.exe,hash_79,medium,10.0.0.31,12,benign,31,,65,botnet,94
2026-05-16 22:48:42.712104,user16,10.0.0.5,10.0.0.21,malware_detected,cmd.exe,,critical,10.0.0.42,59,phishing,70,hash_54,78,ransomware,63
2026-05-16 22:49:35.712104,user1,10.0.0.30,10.0.0.47,failed_login,winword.exe,,low,10.0.0.26,84,botnet,77,,4,benign,24
2026-05-16 22:55:57.712104,user3,10.0.0.7,10.0.0.46,failed_login,chrome.exe,,low,10.0.0.47,81,bruteforce,61,,24,benign,31
2026-05-16 23:00:50.712104,user9,10.0.0.6,10.0.0.32,failed_login,powershell.exe,,low,10.0.0.18,3,benign,28,,14,benign,15
2026-05-16 23:06:38.712104,user15,10.0.0.49,10.0.0.35,successful_login,winword.exe,,low,10.0.0.33,69,phishing,93,,77,bruteforce,52
2026-05-16 23:21:39.712104,user6,10.0.0.48,10.0.0.17,failed_login,chrome.exe,,low,10.0.0.47,37,benign,5,,98,ransomware,51
2026-05-16 23:25:35.712104,user18,10.0.0.13,10.0.0.32,failed_login,powershell.exe,,high,10.0.0.49,99,botnet,65,,52,ransomware,73
2026-05-16 23:28:54.712104,user10,10.0.0.20,10.0.0.28,failed_login,svchost.exe,,critical,10.0.0.1,1,benign,27,,37,benign,31
2026-05-16 23:30:04.712104,user2,10.0.0.18,10.0.0.18,successful_login,chrome.exe,,low,10.0.0.4,32,benign,27,,85,ransomware,54
2026-05-16 23:33:04.712104,user16,10.0.0.27,10.0.0.46,failed_login,chrome.exe,hash_30,high,10.0.0.2,80,unknown,95,,11,benign,10
2026-05-16 23:47:31.712104,user8,10.0.0.34,10.0.0.44,malware_detected,svchost.exe,,medium,10.0.0.7,37,benign,5,,24,benign,32
2026-05-16 23:47:35.712104,user19,10.0.0.27,10.0.0.16,successful_login,svchost.exe,,medium,10.0.0.36,86,ransomware,92,,2,benign,8
2026-05-17 00:06:03.712104,user1,10.0.0.42,10.0.0.13,successful_login,chrome.exe,,medium,10.0.0.47,19,benign,27,,44,botnet,71
2026-05-17 00:13:42.712104,user2,10.0.0.2,10.0.0.6,privilege_escalation,chrome.exe,,medium,10.0.0.39,5,benign,0,,62,bruteforce,60
2026-05-17 00:20:05.712104,user4,10.0.0.2,10.0.0.37,failed_login,cmd.exe,,low,10.0.0.49,40,benign,40,,100,ransomware,73
2026-05-17 00:34:29.712104,user4,10.0.0.37,10.0.0.32,successful_login,powershell.exe,,medium,10.0.0.38,81,bruteforce,86,,78,ransomware,52
2026-05-17 00:38:01.712104,user13,10.0.0.8,10.0.0.35,failed_login,winword.exe,,low,10.0.0.25,90,unknown,55,,15,benign,44
2026-05-17 00:43:02.712104,user12,10.0.0.26,10.0.0.11,failed_login,svchost.exe,,low,10.0.0.37,27,benign,50,hash_56,91,ransomware,87
2026-05-17 00:44:09.712104,user11,10.0.0.18,10.0.0.21,lateral_movement,powershell.exe,,low,10.0.0.9,43,botnet,73,,94,botnet,68
2026-05-17 00:59:30.712104,user9,10.0.0.28,10.0.0.19,successful_login,winword.exe,,low,10.0.0.36,60,botnet,62,,19,benign,27
2026-05-17 01:16:11.712104,user1,10.0.0.9,10.0.0.35,failed_login,chrome.exe,,high,10.0.0.39,12,benign,43,,25,benign,19
2026-05-17 01:16:50.712104,user3,10.0.0.42,10.0.0.8,failed_login,svchost.exe,,low,10.0.0.2,61,botnet,85,,40,benign,4
2026-05-17 01:23:33.712104,user1,10.0.0.30,10.0.0.2,successful_login,cmd.exe,,low,10.0.0.6,67,bruteforce,62,,15,benign,24
2026-05-17 01:24:14.712104,user11,10.0.0.46,10.0.0.4,lateral_movement,powershell.exe,,low,10.0.0.9,96,ransomware,55,,36,benign,46
2026-05-17 01:35:45.712104,user18,10.0.0.39,10.0.0.11,failed_login,winword.exe,,medium,10.0.0.30,94,ransomware,85,hash_120,35,benign,5
2026-05-17 01:36:12.712104,user5,10.0.0.22,10.0.0.36,failed_login,chrome.exe,,low,10.0.0.37,26,benign,25,,87,unknown,69
2026-05-17 01:40:54.712104,user15,10.0.0.26,10.0.0.32,failed_login,powershell.exe,,low,10.0.0.1,24,benign,40,,24,benign,33
2026-05-17 01:53:21.712104,user14,10.0.0.43,10.0.0.23,successful_login,powershell.exe,,critical,10.0.0.43,36,benign,32,,77,unknown,96
2026-05-17 02:02:22.712104,user10,10.0.0.35,10.0.0.49,successful_login,chrome.exe,,low,10.0.0.5,66,ransomware,72,,34,benign,19
2026-05-17 02:04:09.712104,user5,10.0.0.25,10.0.0.3,successful_login,winword.exe,,medium,10.0.0.9,50,phishing,63,,8,benign,45
2026-05-17 02:09:44.712104,user18,10.0.0.36,10.0.0.31,failed_login,winword.exe,,high,10.0.0.16,29,benign,8,,76,ransomware,76
2026-05-17 02:16:28.712104,user20,10.0.0.27,10.0.0.4,successful_login,svchost.exe,,low,10.0.0.35,77,bruteforce,92,,92,ransomware,59
2026-05-17 02:21:15.712104,user6,10.0.0.21,10.0.0.10,successful_login,svchost.exe,hash_61,low,10.0.0.7,22,benign,10,hash_99,99,bruteforce,70
2026-05-17 02:27:52.712104,user2,10.0.0.36,10.0.0.40,failed_login,svchost.exe,,high,10.0.0.1,0,benign,23,,72,unknown,69
2026-05-17 02:30:49.712104,user13,10.0.0.13,10.0.0.43,successful_login,cmd.exe,,low,10.0.0.13,31,benign,34,,41,phishing,71
2026-05-17 02:33:19.712104,user8,10.0.0.4,10.0.0.12,successful_login,chrome.exe,,low,10.0.0.14,2,benign,6,,99,bruteforce,50
2026-05-17 02:35:43.712104,user3,10.0.0.26,10.0.0.3,malware_detected,powershell.exe,,high,10.0.0.36,92,unknown,71,,12,benign,31
2026-05-17 02:37:53.712104,user19,10.0.0.49,10.0.0.21,malware_detected,powershell.exe,,low,10.0.0.10,81,unknown,65,,89,botnet,71
2026-05-17 02:41:32.712104,user13,10.0.0.17,10.0.0.19,malware_detected,svchost.exe,hash_125,low,10.0.0.45,29,benign,40,,55,ransomware,59
2026-05-17 02:42:24.712104,user17,10.0.0.19,10.0.0.25,successful_login,powershell.exe,,medium,10.0.0.27,36,benign,31,,19,benign,3
2026-05-17 02:43:34.712104,user8,10.0.0.45,10.0.0.30,failed_login,winword.exe,,medium,10.0.0.24,69,botnet,93,hash_182,33,benign,43
2026-05-17 02:48:40.712104,user15,10.0.0.47,10.0.0.39,failed_login,winword.exe,,low,10.0.0.5,81,unknown,74,hash_161,27,benign,38
2026-05-17 02:54:27.712104,user1,10.0.0.36,10.0.0.20,successful_login,chrome.exe,hash_130,high,10.0.0.45,84,ransomware,80,,69,ransomware,67
2026-05-17 03:02:02.712104,user16,10.0.0.32,10.0.0.7,impossible_travel,chrome.exe,,low,10.0.0.32,88,ransomware,78,hash_119,32,benign,15
2026-05-17 03:05:43.712104,user5,10.0.0.7,10.0.0.12,failed_login,chrome.exe,hash_52,low,10.0.0.48,80,unknown,79,,8,benign,29
2026-05-17 03:16:28.712104,user13,10.0.0.19,10.0.0.36,successful_login,winword.exe,,medium,10.0.0.20,45,phishing,63,,52,botnet,93
2026-05-17 03:18:25.712104,user11,10.0.0.33,10.0.0.37,successful_login,powershell.exe,,critical,10.0.0.1,77,unknown,55,,34,benign,27
2026-05-17 03:21:47.712104,user20,10.0.0.47,10.0.0.40,successful_login,cmd.exe,,critical,10.0.0.42,83,ransomware,88,,69,phishing,82
2026-05-17 03:41:40.712104,user1,10.0.0.20,10.0.0.31,successful_login,chrome.exe,,high,10.0.0.42,56,bruteforce,72,,52,ransomware,77
2026-05-17 03:42:51.712104,user7,10.0.0.3,10.0.0.33,failed_login,chrome.exe,,medium,10.0.0.28,87,bruteforce,68,,38,benign,43
2026-05-17 03:44:20.712104,user4,10.0.0.12,10.0.0.43,failed_login,svchost.exe,hash_160,low,10.0.0.27,37,benign,8,,56,phishing,96
2026-05-17 03:50:23.712104,user9,10.0.0.49,10.0.0.19,successful_login,svchost.exe,hash_127,low,10.0.0.22,96,phishing,62,,80,ransomware,87
2026-05-17 04:04:46.712104,user16,10.0.0.3,10.0.0.35,failed_login,chrome.exe,,low,10.0.0.41,63,phishing,87,,70,phishing,61
2026-05-17 04:14:51.712104,user5,10.0.0.22,10.0.0.14,suspicious_powershell,winword.exe,,low,10.0.0.5,62,ransomware,60,hash_187,34,benign,37
2026-05-17 04:42:01.712104,user17,10.0.0.27,10.0.0.47,successful_login,powershell.exe,,critical,10.0.0.49,77,phishing,67,,5,benign,20
2026-05-17 04:54:30.712104,user2,10.0.0.15,10.0.0.37,malware_detected,svchost.exe,,medium,10.0.0.18,10,benign,1,,86,phishing,86
2026-05-17 04:58:54.712104,user8,10.0.0.50,10.0.0.49,failed_login,powershell.exe,,low,10.0.0.42,33,benign,37,hash_44,28,benign,21
2026-05-17 05:02:40.712104,user6,10.0.0.27,10.0.0.13,impossible_travel,powershell.exe,,low,10.0.0.46,41,botnet,91,,95,bruteforce,74
2026-05-17 05:04:39.712104,user16,10.0.0.3,10.0.0.30,failed_login,chrome.exe,,high,10.0.0.1,80,unknown,85,,70,ransomware,83
2026-05-17 05:06:26.712104,user1,10.0.0.45,10.0.0.20,malware_detected,powershell.exe,,low,10.0.0.46,90,ransomware,61,,50,ransomware,97
2026-05-17 05:12:55.712104,user17,10.0.0.8,10.0.0.7,impossible_travel,powershell.exe,,low,10.0.0.11,7,benign,28,hash_49,17,benign,9
2026-05-17 05:13:00.712104,user2,10.0.0.6,10.0.0.49,successful_login,powershell.exe,,medium,10.0.0.42,52,botnet,69,,10,benign,34
2026-05-17 05:15:01.712104,user4,10.0.0.36,10.0.0.20,malware_detected,powershell.exe,,critical,10.0.0.19,79,bruteforce,66,hash_107,55,botnet,90
2026-05-17 05:21:03.712104,user2,10.0.0.18,10.0.0.16,successful_login,winword.exe,,high,10.0.0.21,39,benign,26,,55,ransomware,84
2026-05-17 05:23:33.712104,user2,10.0.0.43,10.0.0.19,impossible_travel,svchost.exe,,low,10.0.0.49,4,benign,31,hash_30,66,botnet,94
2026-05-17 05:39:24.712104,user12,10.0.0.35,10.0.0.45,failed_login,winword.exe,,medium,10.0.0.37,91,unknown,85,,77,unknown,89
2026-05-17 05:41:29.712104,user12,10.0.0.27,10.0.0.17,failed_login,powershell.exe,,low,10.0.0.31,36,benign,18,hash_189,99,phishing,85
2026-05-17 05:53:20.712104,user5,10.0.0.12,10.0.0.39,successful_login,cmd.exe,,low,10.0.0.12,35,benign,2,,60,phishing,66
2026-05-17 05:53:26.712104,user12,10.0.0.33,10.0.0.16,suspicious_powershell,svchost.exe,hash_21,medium,10.0.0.1,71,unknown,93,hash_1,94,ransomware,52
2026-05-17 06:06:20.712104,user17,10.0.0.7,10.0.0.5,failed_login,chrome.exe,,low,10.0.0.10,39,benign,36,,28,benign,35
2026-05-17 06:07:42.712104,user18,10.0.0.22,10.0.0.37,successful_login,cmd.exe,,low,10.0.0.3,43,phishing,90,,14,benign,45
2026-05-17 06:11:15.712104,user17,10.0.0.8,10.0.0.21,failed_login,powershell.exe,,low,10.0.0.6,54,bruteforce,65,,10,benign,33
2026-05-17 06:11:36.712104,user5,10.0.0.45,10.0.0.44,malware_detected,svchost.exe,,low,10.0.0.27,8,benign,30,hash_162,1,benign,21
2026-05-17 06:25:13.712104,user13,10.0.0.28,10.0.0.30,successful_login,powershell.exe,hash_25,low,10.0.0.41,98,ransomware,71,hash_2,45,phishing,56
2026-05-17 06:32:58.712104,user9,10.0.0.4,10.0.0.46,successful_login,winword.exe,,medium,10.0.0.16,48,botnet,61,,52,ransomware,60
2026-05-17 06:36:00.712104,user2,10.0.0.46,10.0.0.44,malware_detected,svchost.exe,,medium,10.0.0.29,83,ransomware,70,,10,benign,30
